AirQualityStation,Countrycode,Altitude,AreaType,StationType,PopulationDensity,no2_average
STA.IE.IE001AP,IE,10.0,suburban,traffic,1487.3,26.05452620574597
STA.IE.IE0098A,IE,15.0,urban,traffic,1487.3,28.744674929831966
Station_GB0906A,GB,5.0,urban,industrial,413.0,14.931210289089188
Station_GB0885A,GB,5.0,suburban,background,7.0,10.515369777528218
Station_GB0882A,GB,16.0,urban,background,3981.2,12.502615626282795
Station_GB0863A,GB,110.0,urban,background,2026.9,14.074439401131507
Station_GB0838A,GB,145.0,rural,background,297.4,8.017432238336017
Station_GB0744A,GB,71.0,urban,background,669.9,12.765714159587484
Station_GB0740A,GB,10.0,urban,traffic,23.2,30.067362376580892
Station_GB0568A,GB,45.0,urban,background,2125.1,28.634045335857955
Station_GB0567A,GB,10.0,urban,background,2470.6,27.386538701653613
Station_GB0421A,GB,10.0,urban,industrial,971.9,17.845602450153674
Station_GB0927A,GB,42.0,urban,traffic,2125.1,39.07174392411459
STA_ES0817A,ES,29.0,urban,traffic,140.3,28.8865063381116
STA_ES1425A,ES,9.0,urban,background,140.3,23.842460707269158
STA_ES1424A,ES,12.0,urban,traffic,97.0,20.958697653014266
STA_ES1423A,ES,80.0,suburban,industrial,131.1,13.772624884059892
STA_ES1422A,ES,657.0,urban,background,827.3,44.538814936977275
STA_ES1421A,ES,915.0,urban,background,9.0,10.236262434864994
STA_ES1418A,ES,235.0,suburban,traffic,56.3,16.93290919606709
STA_ES1417A,ES,488.0,urban,traffic,14.1,14.082267542343589
STA_ES1400A,ES,327.0,rural,background,56.3,6.672892885967946
STA_ES1397A,ES,460.0,suburban,background,718.7,18.65147198480532
STA_ES1396A,ES,35.0,urban,background,718.7,33.059429383212965
STA_ES1393A,ES,51.0,urban,traffic,80.3,24.507562224604026
STA_ES1387A,ES,163.0,suburban,industrial,86.2,9.598380468938844
STA_ES1386A,ES,106.0,suburban,industrial,86.2,11.699202475895724
STA_ES1370A,ES,50.0,urban,background,72.9,10.654420206659012
STA_ES1365A,ES,685.0,suburban,industrial,25.2,13.220245757753071
STA_ES1358A,ES,5.0,urban,traffic,97.0,19.031634648567813
STA_ES1354A,ES,706.0,suburban,industrial,64.3,13.288789134438305
STA_ES1353A,ES,216.0,urban,background,97.0,17.7068906016335
STA_ES1349A,ES,122.0,suburban,traffic,108.5,20.64261370313785
STA_ES1348A,ES,1060.0,rural,background,35.5,11.15703242182993
STA_ES1340A,ES,18.0,urban,traffic,52.5,29.0
STA_ES1339A,ES,12.0,suburban,traffic,718.7,16.030270270270268
STA_ES1328A,ES,17.0,urban,industrial,52.5,9.0
STA_ES1312A,ES,5.0,suburban,industrial,127.8,19.72466986093257
STA_ES1279A,ES,685.0,suburban,industrial,25.2,11.812630844382415
STA_ES1278A,ES,705.0,urban,industrial,25.2,24.276867244205107
STA_ES1426A,ES,685.0,urban,traffic,827.3,38.80838391936777
STA_ES1277A,ES,675.0,suburban,industrial,25.2,17.757731357217878
STA_ES1428A,ES,44.0,suburban,industrial,86.2,18.300950755728916
STA_ES1435A,ES,1125.0,suburban,background,86.2,6.286750245821043
STA_ES1529A,ES,30.0,urban,background,110.4,13.764530072140456
STA_ES1525A,ES,699.0,urban,traffic,827.3,41.54773351648352
STA_ES1521A,ES,673.0,urban,traffic,827.3,38.78935104275895
STA_ES1519A,ES,21.0,suburban,industrial,140.3,20.54819355680188
STA_ES1502A,ES,517.0,urban,traffic,108.5,21.39517625231911
STA_ES1501A,ES,110.0,urban,traffic,360.7,15.437104288615458
STA_ES1499A,ES,153.0,suburban,traffic,360.7,20.7531375935521
STA_ES1498A,ES,90.0,urban,traffic,360.7,24.088031883718205
STA_ES1497A,ES,18.0,urban,traffic,360.7,24.41543267006016
STA_ES1492A,ES,518.0,urban,traffic,108.5,21.782448885825872
STA_ES0805A,ES,125.0,urban,industrial,515.2,24.68971507991661
STA_ES1489A,ES,911.0,rural,background,108.5,3.2570795944528608
STA_ES1480A,ES,57.0,urban,traffic,718.7,46.2852930770138
STA_ES1472A,ES,449.0,urban,background,62.5,21.186563497912058
STA_ES1453A,ES,23.0,urban,background,718.7,32.775092506938016
STA_ES1450A,ES,29.0,suburban,background,140.3,19.969084862667817
STA_ES1443A,ES,929.0,urban,background,24.9,7.8685397155740535
STA_ES1442A,ES,218.0,urban,traffic,360.7,19.079570152137165
STA_ES1441A,ES,1150.0,rural,industrial,86.2,3.049041001493052
STA_ES1438A,ES,26.0,urban,traffic,718.7,53.86530940878767
STA_ES1437A,ES,1200.0,rural,industrial,86.2,5.072398724459667
STA_ES1432A,ES,363.0,suburban,background,97.0,6.861585944919279
STA_ES1272A,ES,19.0,urban,traffic,97.0,29.078186444598657
STA_ES1490A,ES,113.0,urban,industrial,515.2,23.41144733755571
STA_ES1270A,ES,18.0,urban,traffic,97.0,28.970037883136268
STA_ES1117A,ES,41.0,suburban,background,127.8,18.159325787401574
STA_ES1095A,ES,55.0,urban,industrial,138.2,10.184711571973576
STA_ES1094A,ES,65.0,urban,industrial,138.2,7.400609318554361
STA_ES1090A,ES,196.0,suburban,industrial,56.3,20.541221186757245
STA_ES1076A,ES,26.0,suburban,industrial,170.9,15.055086258179655
STA_ES1074A,ES,51.0,suburban,traffic,170.9,17.04683485167017
STA_ES1047A,ES,212.0,urban,traffic,56.3,29.591557373384408
STA_ES1044A,ES,195.0,suburban,traffic,56.3,28.29938223565813
STA_ES1039A,ES,20.0,urban,background,110.4,16.348111405219242
STA_ES1038A,ES,20.0,urban,background,110.4,13.581182300065686
STA_ES1037A,ES,18.0,urban,traffic,110.4,27.726940496819182
STA_ES0971A,ES,40.0,suburban,traffic,718.7,38.59211444521982
STA_ES0926A,ES,432.0,rural,industrial,57.6,2.850766737314549
STA_ES0894A,ES,23.0,rural,industrial,170.9,11.467074317968015
STA_ES0893A,ES,2.0,urban,industrial,170.9,17.963373381546713
STA_ES0890A,ES,17.0,urban,traffic,140.3,35.29516630772912
STA_ES0880A,ES,6.0,urban,traffic,97.0,21.594686728576466
STA_ES0879A,ES,8.0,suburban,industrial,97.0,15.691980209412035
STA_ES0827A,ES,23.0,urban,industrial,52.5,15.17881483192792
STA_ES0825A,ES,206.0,urban,industrial,97.0,14.22663118926423
STA_ES0824A,ES,218.0,suburban,industrial,97.0,10.945343897117924
STA_ES0822A,ES,66.0,urban,industrial,52.5,38.0
STA_ES1271A,ES,9.0,urban,traffic,97.0,25.105498794627486
STA_ES1120A,ES,39.0,suburban,industrial,127.8,21.01892819117473
STA_ES1122A,ES,97.0,rural,industrial,127.8,8.71300765155974
STA_ES0126A,ES,625.0,urban,background,827.3,33.7359216509269
STA_ES1124A,ES,77.0,suburban,traffic,127.8,17.074332451286985
STA_ES1269A,ES,180.0,urban,traffic,97.0,30.99861559760037
STA_ES1123A,ES,56.0,suburban,industrial,127.8,16.412270508947245
STA_ES1268A,ES,267.0,urban,traffic,97.0,26.753470230583915
STA_ES1259A,ES,37.0,urban,industrial,52.5,14.0
STA_ES1258A,ES,52.0,suburban,industrial,52.5,11.936555142503098
STA_ES1253A,ES,368.0,urban,industrial,47.5,16.409887798036465
STA_ES1247A,ES,44.0,urban,industrial,257.0,11.494568468810126
STA_ES1246A,ES,25.0,urban,industrial,257.0,16.732145786207663
STA_ES1244A,ES,33.0,urban,traffic,515.2,29.066942243655987
STA_ES1239A,ES,11.0,urban,traffic,236.0,35.72803495512517
STA_ES1231A,ES,113.0,urban,background,718.7,24.062790157845868
STA_ES1225A,ES,220.0,urban,traffic,35.5,20.02293523469994
STA_ES1215A,ES,8.0,suburban,background,127.8,13.482644236464873
STA_ES1256A,ES,23.0,urban,industrial,52.5,7.78074656188605
STA_ES1193A,ES,645.0,suburban,background,827.3,19.652014231607946
STA_ES1208A,ES,102.0,suburban,traffic,127.8,17.610658159045254
STA_ES1125A,ES,238.0,urban,traffic,718.7,26.820181112548514
STA_ES1135A,ES,284.0,suburban,industrial,718.7,3.0
STA_ES1126A,ES,75.0,suburban,background,718.7,31.515358361774744
STA_ES1160A,ES,929.0,urban,traffic,24.9,17.572954963235293
STA_ES1161A,ES,838.0,urban,traffic,29.9,25.95888837850252
STA_ES1148A,ES,7.0,urban,industrial,718.7,40.11671851595806
STA_ES1163A,ES,471.0,urban,industrial,24.9,7.9308636149126945
STA_ES1169A,ES,51.0,suburban,industrial,170.9,12.083521176889313
STA_ES1181A,ES,41.0,urban,traffic,236.0,23.47341499528873
STA_ES1182A,ES,22.0,urban,traffic,236.0,14.330082433530707
STA_ES1185A,ES,10.0,urban,traffic,236.0,17.064660431069537
STA_ES1162A,ES,721.0,suburban,industrial,64.3,8.98023227081789
STA-SE0059A,SE,15.0,urban,traffic,4.9,29.95797950386855
STA-SE0066A,SE,24.0,rural-regional,background,356.6,3.0873364635221643
STA-SE0091A,SE,10.0,urban,traffic,4.9,29.367011365444533
STA-SE0095A,SE,7.0,urban,traffic,11.4,20.326218549531816
STA-SE0100A,SE,4.1,urban,traffic,2.6,14.661380058946776
STA-SE0101A,SE,30.0,urban,background,2.6,10.788353268914497
STA-SE155530,SE,23.0,urban,traffic,53.3,13.998444205537266
STA-SE0106A,SE,10.0,urban,traffic,11.4,29.634939382633508
STA-SE135020,SE,47.0,urban,traffic,16.0,21.3802528152819
STA-SE156417,SE,15.0,urban,traffic,45.5,36.24156750197253
STA-SE159404,SE,23.0,urban,background,45.5,6.941953207385773
STA-SE164766,SE,355.0,urban,traffic,2.6,11.276606481117682
STA-SE0102A,SE,130.0,urban,background,10.2,11.986905701030214
STA-SE36245,SE,10.0,urban,traffic,15.8,24.553043474848696
STA-TR610431,TR,42.0,urban,traffic,172.5,37.76017170288185
STA-TR610541,TR,41.0,urban,background,172.5,42.914067242508985
STA_NO0074A,NO,180.0,suburban,traffic,7.9,24.531376010751785
STA_NO0075A,NO,212.0,suburban,background,7.9,12.656016117161755
STA_NO0103A,NO,130.0,suburban,traffic,7.9,21.443837980758733
STA_NO0104A,NO,130.0,suburban,traffic,7.5,17.979354293765567
STA_NO0119A,NO,187.0,suburban,traffic,7.5,16.853449661996493
STA_NO0127A,NO,100.0,rural,traffic,6.6,20.602980006874304
STA_NO0130A,NO,141.0,rural,traffic,7.5,14.760484746008274
STA-TR240141,TR,1201.0,urban,background,20.0,28.185331325393964
STA-TR290141,TR,1199.0,urban,background,25.9,23.995473092460827
STA-TR310222,TR,99.0,suburban,industrial,282.9,10.760239358097518
STA-TR520341,TR,12.0,urban,background,128.7,39.90777939040339
STA_NO0079A,NO,11.0,suburban,traffic,6.6,29.163638752494027
STA-SK0050A,SK,276.0,urban,background,130.8,16.351105878588847
STA-TR010113,TR,107.0,rural,background,162.5,8.747980485983046
STA-TR010213,TR,12.0,rural,background,162.5,20.71370463679732
STA-TR010341,TR,28.0,urban,background,162.5,18.832783540330123
STA-TR010441,TR,25.0,urban,background,162.5,14.939913630052436
STA-TR100141,TR,142.0,urban,background,85.9,31.329861282528377
STA-SK0039A,SK,383.0,urban,traffic,102.6,25.741914723769924
STA-SE157993,SE,37.0,urban,traffic,356.6,29.417018587206787
STA-SE159403,SE,26.0,urban,traffic,356.6,26.0282718467978
STA-SE18638,SE,24.0,urban,background,356.6,13.03402665709837
STA-SE18639,SE,24.0,urban,traffic,356.6,29.19863202300724
STA-SE18640,SE,8.0,urban,background,356.6,13.492141255179224
STA-TR100531,TR,132.0,urban,traffic,85.9,34.923311692565214
STA-SE18641,SE,8.0,urban,traffic,356.6,29.54895233338476
STA-SE32426,SE,3.6,urban,traffic,71.4,26.92096568901843
STA-SE36244,SE,28.0,urban,traffic,356.6,17.7578372853687
STA-SI0034A,SI,113.0,urban,background,50.7,24.682828608958364
STA-SK0020A,SK,356.0,urban,background,102.6,25.243046636803626
STA-TR160231,TR,189.0,urban,traffic,284.2,62.65975838809268
STA-SE157992,SE,17.0,urban,traffic,356.6,26.49129611740303
STA-TR342541,TR,162.0,urban,background,2900.1,33.15649237953654
STA-TR160341,TR,289.0,urban,background,284.2,29.21810565132069
STA-TR160421,TR,131.0,urban,industrial,284.2,36.657410463863634
STA-TR160512,TR,143.0,suburban,background,284.2,34.867312416080665
STA-TR342141,TR,11.0,urban,background,2900.1,25.127784319996728
STA-TR340341,TR,91.0,urban,background,2900.1,33.903224978769444
STA-TR340531,TR,120.0,urban,traffic,2900.1,66.06685565963647
STA-TR340741,TR,128.0,urban,background,2900.1,17.06920170686981
STA-TR340913,TR,68.0,rural,background,2900.1,2.258459053212193
STA-TR341131,TR,151.0,urban,traffic,2900.1,67.91893154352232
STA-TR341231,TR,44.0,urban,traffic,2900.1,42.173997908240544
STA-TR341431,TR,41.0,urban,traffic,2900.1,77.0253068378746
STA-TR341641,TR,99.0,urban,background,2900.1,49.196227130265505
STA-RO0192A,RO,31.0,urban,industrial,59.5,12.511370996560451
STA-SE0071A,SE,34.0,urban,traffic,356.6,27.542709057654317
STA-SE0087A,SE,16.0,urban,traffic,356.6,36.20449516331548
STA-SE0067A,SE,9.3,urban,traffic,71.4,28.53159621629966
STA-SE0113A,SE,143.0,urban,traffic,71.4,27.389259209055467
STA-SE09346,SE,20.0,urban,background,71.4,14.833395449767673
STA-SE155528,SE,57.0,urban,traffic,16.0,18.168665206931202
STA-RO0215A,RO,31.0,urban,background,59.5,14.98038203032833
STA-SE0003A,SE,24.0,urban,traffic,356.6,34.80093500728963
STA-SE0004A,SE,31.3,urban,background,71.4,17.167216488178738
STA-SE0021A,SE,4.8,urban,traffic,71.4,33.88234064415882
STA-SE0022A,SE,58.0,urban,background,356.6,11.455289580722793
STA-SE0027A,SE,8.0,urban,traffic,356.6,29.20578416233917
STA.09.LOB,AT,155.0,suburban,background,4780.6,13.088020935355384
STA.10.ILL1,AT,117.0,rural-regional,background,96.9,8.26571024937294
STA.10.KLH1,AT,415.0,rural-regional,background,80.9,7.329392127566613
STA.10.VOR1,AT,1010.0,rural-regional,background,30.6,2.4722408978711097
STA.CZ_TBKR,CZ,890.0,rural-regional,background,226.7,4.735695441448301
STA.06.197,AT,272.0,suburban,traffic,86.8,19.418814403174828
STA.03.2401,AT,265.0,suburban,background,77.7,13.005526207491036
STA.03.2702,AT,159.0,suburban,traffic,236.3,21.776330901090628
STA.03.0407,AT,150.0,rural-regional,background,123.7,11.236264796915819
STA-TR770141,TR,5.0,urban,background,320.1,35.201822587983365
STA-TR810141,TR,144.0,urban,background,149.1,22.97430785940384
STA.01.0002,AT,344.0,rural-regional,background,66.9,8.032914823635712
STA.01.0003,AT,136.0,suburban,background,96.9,14.238264486939366
STA.02.F103,AT,455.0,suburban,traffic,146.6,19.944282410537213
STA.02.F202,AT,810.0,rural,industrial,44.7,12.809850557888119
STA.02.KA61,AT,455.0,suburban,traffic,146.6,28.579383677498196
STA.02.SP18,AT,560.0,urban,background,30.6,19.1202137203005
STA.02.VI12,AT,490.0,urban,traffic,146.6,24.649632583518656
STA.03.0301,AT,180.0,suburban,background,236.3,13.964618958023827
STA.03.0302,AT,235.0,rural,background,236.3,10.800324564448706
STA.02.KA71,AT,445.0,urban,background,146.6,20.23841552926564
STA.06.107,AT,390.0,suburban,background,86.8,16.425209351978918
STA.06.114,AT,675.0,suburban,background,32.9,15.997139578837848
STA.06.118,AT,715.0,suburban,background,32.9,12.62599193271326
STA.06.137,AT,900.0,rural-regional,background,86.8,5.474780709449828
STA.06.138,AT,355.0,suburban,background,367.6,21.016722935990913
STA.06.139,AT,370.0,suburban,background,367.6,24.62859558957419
STA.06.141,AT,554.0,suburban,background,50.0,23.360716734380226
STA.06.142,AT,555.0,suburban,background,50.0,15.675800545823726
STA.06.143,AT,543.0,urban,background,50.0,20.572619080094007
STA.06.106,AT,445.0,urban,background,86.8,18.635277494256844
STA.06.156,AT,1180.0,rural-regional,background,80.9,3.452760503602722
STA.06.164,AT,358.0,urban,traffic,367.6,41.50492582912183
STA.06.170,AT,345.0,urban,background,367.6,27.825012208478263
STA.06.171,AT,366.0,suburban,traffic,367.6,29.254641047508645
STA.06.172,AT,366.0,urban,background,367.6,27.173631792369147
STA.06.178,AT,459.0,suburban,background,80.9,21.231852018817058
STA.06.179,AT,349.0,suburban,background,80.9,16.806586736729802
STA.06.151,AT,449.0,rural,background,86.8,10.890656368791642
STA.06.195,AT,365.0,suburban,background,86.8,13.22004304809031
STA-FR04029,FR,125.0,suburban,background,635.1,21.172485919075967
STA-FR22014,FR,340.0,suburban,background,168.4,11.945228259841707
STA-FR22019,FR,209.0,suburban,background,168.4,13.559320654942036
STA-FR22054,FR,233.0,urban,background,168.4,19.741282891165415
STA-FR24036,FR,11.0,urban,background,252.0,31.86346562459721
STA-FR24023,FR,146.0,suburban,background,252.0,17.645110371455022
STA-FR16001,FR,148.0,suburban,background,237.6,19.078763729352893
STA-FR16017,FR,114.0,rural-regional,background,237.6,12.364624982018954
STA-FR16029,FR,114.0,urban,background,237.6,20.13982857556181
STA-FR16031,FR,340.0,rural-regional,background,237.6,6.801928047189042
STA-FR16038,FR,139.0,urban,background,237.6,24.65243608502693
STA-FR16040,FR,130.0,urban,traffic,237.6,48.30613235092104
STA-FR16034,FR,139.0,urban,traffic,237.6,44.50650826057392
STA-BG0026A,BG,136.0,urban,industrial,62.3,7.5623618103279515
STA-BG0041A,BG,103.0,urban,background,42.0,16.382398843845415
STA-BG0044A,BG,6.0,urban,industrial,53.8,14.640515363020633
STA-BG0051A,BG,166.0,urban,background,113.3,22.528204055780613
STA-BG0055A,BG,208.0,urban,traffic,62.3,17.231442019876052
STA-BG0057A,BG,172.0,urban,background,51.4,19.107890801013912
STA-BG0078A,BG,0.0,urban,traffic,113.3,42.971275796670895
HR_DOC_TYPE_D_STA_RH0108,HR,0.0,urban,background,79.8,11.763958324993222
STA-DK0056A,DK,21.0,urban,background,154.1,12.358005295838055
STA-DK0058A,DK,10.0,urban,traffic,145.8,17.01430845350068
STA-FR03070,FR,5.0,suburban,background,177.6,11.073561880693784
STA-DK0053A,DK,30.0,urban,background,76.4,11.420931982496304
STA-DK0046A,DK,25.0,urban,background,145.8,10.755850343403187
STA-DK0031R,DK,37.0,rural,background,61.3,4.667621988210345
STA-NL00487,NL,0.0,urban,traffic,1183.2,35.022226047246725
STA-NL00488,NL,0.0,urban,background,1183.2,25.833856729869343
STA-FR41001,FR,39.0,urban,background,39.9,16.062249040327433
STA-FR41002,FR,60.0,urban,background,38.6,12.112996674207311
STA-FR41003,FR,30.0,suburban,industrial,39.9,7.403181695298449
STA-FR41004,FR,30.0,suburban,industrial,38.6,6.072375044903785
STA-FR41017,FR,47.0,suburban,background,38.6,7.209140664280242
STA-HU0035A,HU,241.0,urban,background,111.9,15.243066208563512
STA-FR41007,FR,60.0,suburban,background,39.9,8.908556146308824
STA-FR41020,FR,5.0,urban,traffic,38.6,32.55417196268634
STA-FR41022,FR,12.0,urban,traffic,39.9,28.18797521803717
STA-FR41059,FR,8.0,urban,traffic,39.9,31.115809703119897
STA-FR41060,FR,15.0,urban,traffic,38.6,20.7129456319377
STA.IT2231A,IT,15.0,urban,traffic,360.4,30.714790956170262
STA.IT2232A,IT,155.0,urban,background,2078.5,41.3683281749205
STA.IT2205A,IT,690.0,rural,industrial,55.9,3.1054099293193347
STA.IT2204A,IT,603.0,rural,industrial,55.9,5.389452857318141
STA.IT2203A,IT,820.0,rural,industrial,55.9,3.848196446325444
STA.IT2152A,IT,3.0,suburban,industrial,111.3,19.15393113461548
STA.IT2153A,IT,41.0,urban,background,290.1,18.537987679671453
STA.IT2154A,IT,40.0,urban,background,278.7,12.249786455155585
STA.IT2158A,IT,540.0,rural,background,391.9,17.665726375176305
STA.IT2159A,IT,584.0,suburban,background,59.6,4.8831050228310495
STA.IT2165A,IT,201.0,suburban,background,148.9,3.6907534246575344
STA.IT2168A,IT,243.0,urban,background,333.8,34.503889809973224
STA.IT2169A,IT,3.0,rural,background,111.3,14.644689062784668
STA.IT2182A,IT,771.0,suburban,background,111.3,12.666892555847651
STA.IT2183A,IT,8.0,urban,background,278.7,17.462815972646233
STA.IT2184A,IT,316.0,urban,traffic,70.3,36.44078158714937
STA.IT2200A,IT,20.0,suburban,traffic,140.6,25.86648084282369
STA.IT2202A,IT,735.0,suburban,industrial,55.9,3.1733681460739738
STA.IT2170A,IT,0.0,rural,industrial,111.3,13.436628303194807
STA.IT2239A,IT,130.0,urban,background,222.3,12.463247863247863
STA.IT2240A,IT,13.0,urban,background,222.3,24.77120854552229
STA.IT2291A,IT,690.0,rural,industrial,57.4,6.755483867908603
Station_GB0014R,GB,267.0,rural,background,76.3,7.430032762249232
Station_GB0538A,GB,90.0,urban,background,1581.7,26.865674868751913
Station_GB0566A,GB,20.0,urban,background,10665.7,36.39896828720893
Station_GB0583A,GB,10.0,urban,industrial,925.9,15.115604956261256
Station_GB0586A,GB,60.0,suburban,background,4964.6,16.272012301802768
Station_GB0620A,GB,5.0,urban,background,11699.0,29.099950872103573
Station_GB0624A,GB,20.0,urban,traffic,15794.2,46.99893989608386
Station_GB0637A,GB,10.0,urban,traffic,11689.7,38.98243879609701
Station_GB0642A,GB,34.0,urban,background,3360.3,46.47394989493647
Station_GB0645A,GB,8.0,urban,background,1057.8,24.78583789964993
Station_GB0658A,GB,172.0,urban,background,2751.0,23.44809282863039
Station_GB0682A,GB,35.0,urban,traffic,11900.9,84.71284972949884
Station_GB0728A,GB,37.0,urban,background,4356.9,18.78644090048677
Station_GB0731A,GB,40.0,urban,background,389.0,21.12595785806775
Station_GB0737A,GB,35.0,urban,background,495.1,12.727054006642351
Station_GB0636A,GB,50.0,urban,traffic,10665.7,53.71628001863723
STA.IT2241A,IT,42.0,urban,traffic,169.3,19.2515285936938
STA.IT2242A,IT,121.0,urban,background,290.1,20.028429712073557
